study_id,analyte,analyte_unit,interferent,interferent_unit,interferent_concentration,pool_level,baseline_value,measured_value,replicate,bias_absolute,bias_percent,study_date,technician_id,instrument_id,lot_number
6,Glucose,mg/dL,Lipemia,mg/dL TG,100,High,174.0,176.856,5,2.856,1.64,2026-02-02 12:02:36.353354,TECH02,CHEM03,LOT2024004
6,Glucose,mg/dL,Lipemia,mg/dL TG,250,High,174.0,169.76,1,-4.24,-2.44,2026-03-14 12:02:36.353357,TECH05,CHEM03,LOT2024003
6,Glucose,mg/dL,Lipemia,mg/dL TG,250,High,174.0,177.424,2,3.424,1.97,2026-02-15 12:02:36.353360,TECH03,CHEM01,LOT2024002
6,Glucose,mg/dL,Lipemia,mg/dL TG,250,High,174.0,179.04,3,5.04,2.9,2026-03-31 12:02:36.353362,TECH04,CHEM03,LOT2024008
6,Glucose,mg/dL,Lipemia,mg/dL TG,250,High,174.0,170.43,4,-3.57,-2.05,2026-01-29 12:02:36.353365,TECH02,CHEM01,LOT2024018
6,Glucose,mg/dL,Lipemia,mg/dL TG,250,High,174.0,178.191,5,4.191,2.41,2026-04-07 12:02:36.353368,TECH05,CHEM03,LOT2024014
6,Glucose,mg/dL,Lipemia,mg/dL TG,500,High,174.0,175.796,1,1.796,1.03,2026-04-09 12:02:36.353370,TECH02,CHEM01,LOT2024002
6,Glucose,mg/dL,Lipemia,mg/dL TG,500,High,174.0,177.576,2,3.576,2.06,2026-04-17 12:02:36.353373,TECH05,CHEM02,LOT2024013
6,Glucose,mg/dL,Lipemia,mg/dL TG,500,High,174.0,182.251,3,8.251,4.74,2026-02-27 12:02:36.353377,TECH05,CHEM03,LOT2024010
6,Glucose,mg/dL,Lipemia,mg/dL TG,500,High,174.0,172.933,4,-1.067,-0.61,2026-04-23 12:02:36.353379,TECH03,CHEM03,LOT2024009
6,Glucose,mg/dL,Lipemia,mg/dL TG,500,High,174.0,170.721,5,-3.279,-1.88,2026-03-06 12:02:36.353382,TECH05,CHEM02,LOT2024012
6,Glucose,mg/dL,Lipemia,mg/dL TG,1000,High,174.0,2722.09,1,2548.09,1464.42,2026-04-15 12:02:36.353385,TECH01,CHEM02,LOT2024018
6,Glucose,mg/dL,Lipemia,mg/dL TG,1000,High,174.0,2727.22,2,2553.22,1467.37,2026-04-21 12:02:36.353388,TECH05,CHEM03,LOT2024009
6,Glucose,mg/dL,Lipemia,mg/dL TG,1000,High,174.0,2778.634,3,2604.634,1496.92,2026-04-03 12:02:36.353392,TECH04,CHEM01,LOT2024015
6,Glucose,mg/dL,Lipemia,mg/dL TG,1000,High,174.0,2807.744,4,2633.744,1513.65,2026-01-27 12:02:36.353395,TECH05,CHEM02,LOT2024008
6,Glucose,mg/dL,Lipemia,mg/dL TG,1000,High,174.0,2803.258,5,2629.258,1511.07,2026-03-09 12:02:36.353398,TECH01,CHEM02,LOT2024003
6,Glucose,mg/dL,Lipemia,mg/dL TG,2000,High,174.0,8169.519,1,7995.519,4595.13,2026-03-09 12:02:36.353400,TECH03,CHEM03,LOT2024002
6,Glucose,mg/dL,Lipemia,mg/dL TG,2000,High,174.0,8006.602,2,7832.602,4501.5,2026-03-18 12:02:36.353403,TECH05,CHEM02,LOT2024001
6,Glucose,mg/dL,Lipemia,mg/dL TG,2000,High,174.0,8294.852,3,8120.852,4667.16,2026-03-07 12:02:36.353406,TECH03,CHEM01,LOT2024002
6,Glucose,mg/dL,Lipemia,mg/dL TG,2000,High,174.0,7951.042,4,7777.042,4469.56,2026-02-26 12:02:36.353409,TECH01,CHEM01,LOT2024016
6,Glucose,mg/dL,Lipemia,mg/dL TG,2000,High,174.0,8548.306,5,8374.306,4812.82,2026-03-29 12:02:36.353412,TECH03,CHEM01,LOT2024004
7,Glucose,mg/dL,Icterus,mg/dL Bili,0,Low,96.0,97.502,1,0.0,0.0,2026-02-09 12:02:36.353415,TECH01,CHEM02,LOT2024013
7,Glucose,mg/dL,Icterus,mg/dL Bili,0,Low,96.0,93.943,2,0.0,0.0,2026-01-26 12:02:36.353417,TECH01,CHEM02,LOT2024001
7,Glucose,mg/dL,Icterus,mg/dL Bili,0,Low,96.0,93.43,3,0.0,0.0,2026-03-24 12:02:36.353420,TECH02,CHEM02,LOT2024004
7,Glucose,mg/dL,Icterus,mg/dL Bili,0,Low,96.0,97.158,4,0.0,0.0,2026-02-16 12:02:36.353422,TECH03,CHEM02,LOT2024002
7,Glucose,mg/dL,Icterus,mg/dL Bili,0,Low,96.0,95.464,5,0.0,0.0,2026-04-22 12:02:36.353425,TECH04,CHEM01,LOT2024013
7,Glucose,mg/dL,Icterus,mg/dL Bili,5,Low,96.0,97.714,1,1.714,1.79,2026-04-22 12:02:36.353427,TECH04,CHEM01,LOT2024003
7,Glucose,mg/dL,Icterus,mg/dL Bili,5,Low,96.0,97.136,2,1.136,1.18,2026-01-29 12:02:36.353430,TECH03,CHEM03,LOT2024005
7,Glucose,mg/dL,Icterus,mg/dL Bili,5,Low,96.0,95.825,3,-0.175,-0.18,2026-03-25 12:02:36.353433,TECH03,CHEM01,LOT2024010
7,Glucose,mg/dL,Icterus,mg/dL Bili,5,Low,96.0,93.968,4,-2.032,-2.12,2026-03-24 12:02:36.353435,TECH05,CHEM03,LOT2024014
7,Glucose,mg/dL,Icterus,mg/dL Bili,5,Low,96.0,92.364,5,-3.636,-3.79,2026-04-21 12:02:36.353438,TECH04,CHEM01,LOT2024003
7,Glucose,mg/dL,Icterus,mg/dL Bili,10,Low,96.0,94.928,1,-1.072,-1.12,2026-02-14 12:02:36.353440,TECH03,CHEM02,LOT2024019
7,Glucose,mg/dL,Icterus,mg/dL Bili,10,Low,96.0,98.055,2,2.055,2.14,2026-01-29 12:02:36.353443,TECH04,CHEM03,LOT2024007
7,Glucose,mg/dL,Icterus,mg/dL Bili,10,Low,96.0,96.514,3,0.514,0.54,2026-04-19 12:02:36.353446,TECH05,CHEM01,LOT2024016
7,Glucose,mg/dL,Icterus,mg/dL Bili,10,Low,96.0,93.01,4,-2.99,-3.11,2026-04-01 12:02:36.353448,TECH05,CHEM03,LOT2024006
7,Glucose,mg/dL,Icterus,mg/dL Bili,10,Low,96.0,96.416,5,0.416,0.43,2026-03-16 12:02:36.353451,TECH05,CHEM03,LOT2024009
7,Glucose,mg/dL,Icterus,mg/dL Bili,20,Low,96.0,96.925,1,0.925,0.96,2026-03-27 12:02:36.353453,TECH01,CHEM01,LOT2024019
7,Glucose,mg/dL,Icterus,mg/dL Bili,20,Low,96.0,93.879,2,-2.121,-2.21,2026-01-30 12:02:36.353456,TECH02,CHEM01,LOT2024009
7,Glucose,mg/dL,Icterus,mg/dL Bili,20,Low,96.0,96.369,3,0.369,0.38,2026-04-10 12:02:36.353459,TECH03,CHEM01,LOT2024008
7,Glucose,mg/dL,Icterus,mg/dL Bili,20,Low,96.0,96.14,4,0.14,0.15,2026-04-17 12:02:36.353461,TECH01,CHEM02,LOT2024007
7,Glucose,mg/dL,Icterus,mg/dL Bili,20,Low,96.0,93.257,5,-2.743,-2.86,2026-04-08 12:02:36.353464,TECH04,CHEM03,LOT2024002
7,Glucose,mg/dL,Icterus,mg/dL Bili,40,Low,96.0,96.859,1,0.859,0.89,2026-04-07 12:02:36.353466,TECH04,CHEM01,LOT2024013
7,Glucose,mg/dL,Icterus,mg/dL Bili,40,Low,96.0,97.346,2,1.346,1.4,2026-04-06 12:02:36.353469,TECH04,CHEM01,LOT2024005
7,Glucose,mg/dL,Icterus,mg/dL Bili,40,Low,96.0,98.599,3,2.599,2.71,2026-04-03 12:02:36.353472,TECH02,CHEM01,LOT2024017
7,Glucose,mg/dL,Icterus,mg/dL Bili,40,Low,96.0,98.529,4,2.529,2.63,2026-04-04 12:02:36.353474,TECH03,CHEM01,LOT2024010
7,Glucose,mg/dL,Icterus,mg/dL Bili,40,Low,96.0,92.694,5,-3.306,-3.44,2026-02-25 12:02:36.353477,TECH05,CHEM01,LOT2024008
7,Glucose,mg/dL,Icterus,mg/dL Bili,60,Low,96.0,93.749,1,-2.251,-2.34,2026-02-16 12:02:36.353480,TECH03,CHEM03,LOT2024013
7,Glucose,mg/dL,Icterus,mg/dL Bili,60,Low,96.0,97.236,2,1.236,1.29,2026-03-01 12:02:36.353482,TECH02,CHEM02,LOT2024004
7,Glucose,mg/dL,Icterus,mg/dL Bili,60,Low,96.0,97.233,3,1.233,1.28,2026-01-24 12:02:36.353485,TECH05,CHEM03,LOT2024012
7,Glucose,mg/dL,Icterus,mg/dL Bili,60,Low,96.0,97.236,4,1.236,1.29,2026-02-23 12:02:36.353487,TECH02,CHEM03,LOT2024004
7,Glucose,mg/dL,Icterus,mg/dL Bili,60,Low,96.0,105.247,5,9.247,9.63,2026-03-01 12:02:36.353490,TECH03,CHEM03,LOT2024019
8,Glucose,mg/dL,Icterus,mg/dL Bili,0,Medium,135.0,136.927,1,0.0,0.0,2026-04-07 12:02:36.353494,TECH04,CHEM03,LOT2024008
8,Glucose,mg/dL,Icterus,mg/dL Bili,0,Medium,135.0,138.833,2,0.0,0.0,2026-02-11 12:02:36.353496,TECH02,CHEM02,LOT2024011
8,Glucose,mg/dL,Icterus,mg/dL Bili,0,Medium,135.0,138.22,3,0.0,0.0,2026-04-04 12:02:36.353500,TECH04,CHEM01,LOT2024011
8,Glucose,mg/dL,Icterus,mg/dL Bili,0,Medium,135.0,137.198,4,0.0,0.0,2026-02-14 12:02:36.353502,TECH05,CHEM01,LOT2024007
8,Glucose,mg/dL,Icterus,mg/dL Bili,0,Medium,135.0,133.936,5,0.0,0.0,2026-02-12 12:02:36.353504,TECH04,CHEM03,LOT2024010
8,Glucose,mg/dL,Icterus,mg/dL Bili,5,Medium,135.0,137.562,1,2.562,1.9,2026-04-12 12:02:36.353507,TECH04,CHEM01,LOT2024013
8,Glucose,mg/dL,Icterus,mg/dL Bili,5,Medium,135.0,132.392,2,-2.608,-1.93,2026-04-04 12:02:36.353510,TECH04,CHEM03,LOT2024019
8,Glucose,mg/dL,Icterus,mg/dL Bili,5,Medium,135.0,134.201,3,-0.799,-0.59,2026-04-18 12:02:36.353512,TECH05,CHEM01,LOT2024004
8,Glucose,mg/dL,Icterus,mg/dL Bili,5,Medium,135.0,133.362,4,-1.638,-1.21,2026-01-28 12:02:36.353515,TECH05,CHEM01,LOT2024005
8,Glucose,mg/dL,Icterus,mg/dL Bili,5,Medium,135.0,135.276,5,0.276,0.2,2026-03-11 12:02:36.353517,TECH04,CHEM02,LOT2024011
8,Glucose,mg/dL,Icterus,mg/dL Bili,10,Medium,135.0,142.812,1,7.812,5.79,2026-02-01 12:02:36.353520,TECH04,CHEM01,LOT2024019
8,Glucose,mg/dL,Icterus,mg/dL Bili,10,Medium,135.0,128.698,2,-6.302,-4.67,2026-03-26 12:02:36.353523,TECH02,CHEM01,LOT2024012
8,Glucose,mg/dL,Icterus,mg/dL Bili,10,Medium,135.0,137.316,3,2.316,1.72,2026-01-24 12:02:36.353526,TECH01,CHEM03,LOT2024004
8,Glucose,mg/dL,Icterus,mg/dL Bili,10,Medium,135.0,129.557,4,-5.443,-4.03,2026-04-17 12:02:36.353528,TECH04,CHEM03,LOT2024001
8,Glucose,mg/dL,Icterus,mg/dL Bili,10,Medium,135.0,133.407,5,-1.593,-1.18,2026-03-18 12:02:36.353531,TECH01,CHEM03,LOT2024003
8,Glucose,mg/dL,Icterus,mg/dL Bili,20,Medium,135.0,138.675,1,3.675,2.72,2026-03-23 12:02:36.353533,TECH05,CHEM02,LOT2024002
8,Glucose,mg/dL,Icterus,mg/dL Bili,20,Medium,135.0,135.217,2,0.217,0.16,2026-04-11 12:02:36.353536,TECH02,CHEM02,LOT2024014
8,Glucose,mg/dL,Icterus,mg/dL Bili,20,Medium,135.0,131.363,3,-3.637,-2.69,2026-03-25 12:02:36.353538,TECH03,CHEM01,LOT2024013
8,Glucose,mg/dL,Icterus,mg/dL Bili,20,Medium,135.0,132.586,4,-2.414,-1.79,2026-03-27 12:02:36.353541,TECH01,CHEM03,LOT2024002
8,Glucose,mg/dL,Icterus,mg/dL Bili,20,Medium,135.0,137.294,5,2.294,1.7,2026-02-09 12:02:36.353544,TECH01,CHEM01,LOT2024016
8,Glucose,mg/dL,Icterus,mg/dL Bili,40,Medium,135.0,132.535,1,-2.465,-1.83,2026-02-02 12:02:36.353546,TECH04,CHEM03,LOT2024009
8,Glucose,mg/dL,Icterus,mg/dL Bili,40,Medium,135.0,135.731,2,0.731,0.54,2026-04-06 12:02:36.353549,TECH03,CHEM01,LOT2024013
8,Glucose,mg/dL,Icterus,mg/dL Bili,40,Medium,135.0,135.154,3,0.154,0.11,2026-03-15 12:02:36.353551,TECH05,CHEM01,LOT2024012
8,Glucose,mg/dL,Icterus,mg/dL Bili,40,Medium,135.0,132.801,4,-2.199,-1.63,2026-03-14 12:02:36.353554,TECH01,CHEM03,LOT2024012
8,Glucose,mg/dL,Icterus,mg/dL Bili,40,Medium,135.0,142.236,5,7.236,5.36,2026-03-19 12:02:36.353557,TECH03,CHEM03,LOT2024013
8,Glucose,mg/dL,Icterus,mg/dL Bili,60,Medium,135.0,137.139,1,2.139,1.58,2026-03-21 12:02:36.353560,TECH05,CHEM03,LOT2024009
8,Glucose,mg/dL,Icterus,mg/dL Bili,60,Medium,135.0,128.165,2,-6.835,-5.06,2026-01-28 12:02:36.353562,TECH03,CHEM02,LOT2024017
8,Glucose,mg/dL,Icterus,mg/dL Bili,60,Medium,135.0,135.629,3,0.629,0.47,2026-03-24 12:02:36.353565,TECH05,CHEM02,LOT2024011
8,Glucose,mg/dL,Icterus,mg/dL Bili,60,Medium,135.0,132.766,4,-2.234,-1.65,2026-03-22 12:02:36.353568,TECH05,CHEM01,LOT2024007
8,Glucose,mg/dL,Icterus,mg/dL Bili,60,Medium,135.0,137.877,5,2.877,2.13,2026-02-01 12:02:36.353571,TECH05,CHEM02,LOT2024001
9,Glucose,mg/dL,Icterus,mg/dL Bili,0,High,174.0,170.553,1,0.0,0.0,2026-03-27 12:02:36.353574,TECH03,CHEM02,LOT2024012
9,Glucose,mg/dL,Icterus,mg/dL Bili,0,High,174.0,173.501,2,0.0,0.0,2026-03-25 12:02:36.353577,TECH04,CHEM02,LOT2024020
9,Glucose,mg/dL,Icterus,mg/dL Bili,0,High,174.0,176.197,3,0.0,0.0,2026-03-13 12:02:36.353580,TECH02,CHEM02,LOT2024012
9,Glucose,mg/dL,Icterus,mg/dL Bili,0,High,174.0,177.766,4,0.0,0.0,2026-02-04 12:02:36.353582,TECH02,CHEM03,LOT2024008
9,Glucose,mg/dL,Icterus,mg/dL Bili,0,High,174.0,168.779,5,0.0,0.0,2026-02-03 12:02:36.353585,TECH05,CHEM02,LOT2024009
9,Glucose,mg/dL,Icterus,mg/dL Bili,5,High,174.0,172.545,1,-1.455,-0.84,2026-03-08 12:02:36.353587,TECH03,CHEM02,LOT2024003
9,Glucose,mg/dL,Icterus,mg/dL Bili,5,High,174.0,171.934,2,-2.066,-1.19,2026-04-18 12:02:36.353590,TECH04,CHEM03,LOT2024018
9,Glucose,mg/dL,Icterus,mg/dL Bili,5,High,174.0,171.158,3,-2.842,-1.63,2026-03-25 12:02:36.353593,TECH03,CHEM01,LOT2024017
9,Glucose,mg/dL,Icterus,mg/dL Bili,5,High,174.0,181.68,4,7.68,4.41,2026-04-17 12:02:36.353595,TECH04,CHEM02,LOT2024005
9,Glucose,mg/dL,Icterus,mg/dL Bili,5,High,174.0,175.762,5,1.762,1.01,2026-01-26 12:02:36.353598,TECH05,CHEM02,LOT2024018
9,Glucose,mg/dL,Icterus,mg/dL Bili,10,High,174.0,168.515,1,-5.485,-3.15,2026-02-11 12:02:36.353601,TECH01,CHEM03,LOT2024003
9,Glucose,mg/dL,Icterus,mg/dL Bili,10,High,174.0,177.993,2,3.993,2.29,2026-01-24 12:02:36.353603,TECH02,CHEM03,LOT2024007
9,Glucose,mg/dL,Icterus,mg/dL Bili,10,High,174.0,183.231,3,9.231,5.31,2026-03-02 12:02:36.353607,TECH01,CHEM01,LOT2024011
9,Glucose,mg/dL,Icterus,mg/dL Bili,10,High,174.0,178.491,4,4.491,2.58,2026-03-05 12:02:36.353610,TECH04,CHEM01,LOT2024015
9,Glucose,mg/dL,Icterus,mg/dL Bili,10,High,174.0,167.391,5,-6.609,-3.8,2026-04-13 12:02:36.353612,TECH01,CHEM01,LOT2024007
9,Glucose,mg/dL,Icterus,mg/dL Bili,20,High,174.0,171.894,1,-2.106,-1.21,2026-04-06 12:02:36.353615,TECH05,CHEM03,LOT2024010
9,Glucose,mg/dL,Icterus,mg/dL Bili,20,High,174.0,179.511,2,5.511,3.17,2026-02-03 12:02:36.353617,TECH02,CHEM02,LOT2024003
9,Glucose,mg/dL,Icterus,mg/dL Bili,20,High,174.0,170.922,3,-3.078,-1.77,2026-03-21 12:02:36.353620,TECH02,CHEM01,LOT2024012
9,Glucose,mg/dL,Icterus,mg/dL Bili,20,High,174.0,175.931,4,1.931,1.11,2026-03-21 12:02:36.353623,TECH02,CHEM01,LOT2024001
9,Glucose,mg/dL,Icterus,mg/dL Bili,20,High,174.0,177.37,5,3.37,1.94,2026-02-27 12:02:36.353625,TECH02,CHEM01,LOT2024006
9,Glucose,mg/dL,Icterus,mg/dL Bili,40,High,174.0,169.968,1,-4.032,-2.32,2026-03-17 12:02:36.353628,TECH01,CHEM01,LOT2024009
9,Glucose,mg/dL,Icterus,mg/dL Bili,40,High,174.0,173.741,2,-0.259,-0.15,2026-02-08 12:02:36.353631,TECH05,CHEM01,LOT2024001
9,Glucose,mg/dL,Icterus,mg/dL Bili,40,High,174.0,159.9,3,-14.1,-8.1,2026-03-04 12:02:36.353633,TECH01,CHEM03,LOT2024018
9,Glucose,mg/dL,Icterus,mg/dL Bili,40,High,174.0,169.544,4,-4.456,-2.56,2026-03-24 12:02:36.353636,TECH05,CHEM03,LOT2024009
9,Glucose,mg/dL,Icterus,mg/dL Bili,40,High,174.0,172.901,5,-1.099,-0.63,2026-03-07 12:02:36.353638,TECH05,CHEM03,LOT2024007
9,Glucose,mg/dL,Icterus,mg/dL Bili,60,High,174.0,168.572,1,-5.428,-3.12,2026-04-03 12:02:36.353641,TECH04,CHEM03,LOT2024004
9,Glucose,mg/dL,Icterus,mg/dL Bili,60,High,174.0,181.101,2,7.101,4.08,2026-04-03 12:02:36.353645,TECH01,CHEM02,LOT2024014
9,Glucose,mg/dL,Icterus,mg/dL Bili,60,High,174.0,167.779,3,-6.221,-3.58,2026-02-12 12:02:36.353647,TECH04,CHEM03,LOT2024005
9,Glucose,mg/dL,Icterus,mg/dL Bili,60,High,174.0,172.086,4,-1.914,-1.1,2026-02-06 12:02:36.353650,TECH03,CHEM03,LOT2024002
9,Glucose,mg/dL,Icterus,mg/dL Bili,60,High,174.0,174.569,5,0.569,0.33,2026-04-21 12:02:36.353653,TECH02,CHEM02,LOT2024013
10,Glucose,mg/dL,Ascorbic Acid,mg/dL,0,Low,96.0,99.459,1,0.0,0.0,2026-02-17 12:02:36.353656,TECH01,CHEM01,LOT2024018
10,Glucose,mg/dL,Ascorbic Acid,mg/dL,0,Low,96.0,92.554,2,0.0,0.0,2026-04-07 12:02:36.353658,TECH01,CHEM03,LOT2024014
10,Glucose,mg/dL,Ascorbic Acid,mg/dL,0,Low,96.0,98.792,3,0.0,0.0,2026-02-06 12:02:36.353661,TECH02,CHEM01,LOT2024009
10,Glucose,mg/dL,Ascorbic Acid,mg/dL,0,Low,96.0,96.025,4,0.0,0.0,2026-04-22 12:02:36.353663,TECH01,CHEM01,LOT2024005
10,Glucose,mg/dL,Ascorbic Acid,mg/dL,0,Low,96.0,93.644,5,0.0,0.0,2026-03-24 12:02:36.353666,TECH03,CHEM03,LOT2024015
10,Glucose,mg/dL,Ascorbic Acid,mg/dL,3,Low,96.0,97.109,1,1.109,1.16,2026-02-17 12:02:36.353668,TECH03,CHEM02,LOT2024012
10,Glucose,mg/dL,Ascorbic Acid,mg/dL,3,Low,96.0,96.478,2,0.478,0.5,2026-02-23 12:02:36.353671,TECH04,CHEM02,LOT2024003
10,Glucose,mg/dL,Ascorbic Acid,mg/dL,3,Low,96.0,94.559,3,-1.441,-1.5,2026-01-26 12:02:36.353674,TECH01,CHEM01,LOT2024006
10,Glucose,mg/dL,Ascorbic Acid,mg/dL,3,Low,96.0,96.168,4,0.168,0.17,2026-03-16 12:02:36.353677,TECH04,CHEM01,LOT2024006
10,Glucose,mg/dL,Ascorbic Acid,mg/dL,3,Low,96.0,95.075,5,-0.925,-0.96,2026-03-24 12:02:36.353679,TECH04,CHEM01,LOT2024018
10,Glucose,mg/dL,Ascorbic Acid,mg/dL,10,Low,96.0,96.272,1,0.272,0.28,2026-02-19 12:02:36.353684,TECH03,CHEM01,LOT2024018
10,Glucose,mg/dL,Ascorbic Acid,mg/dL,10,Low,96.0,97.589,2,1.589,1.66,2026-03-03 12:02:36.353686,TECH01,CHEM01,LOT2024007
10,Glucose,mg/dL,Ascorbic Acid,mg/dL,10,Low,96.0,99.806,3,3.806,3.97,2026-03-17 12:02:36.353689,TECH03,CHEM01,LOT2024020
10,Glucose,mg/dL,Ascorbic Acid,mg/dL,10,Low,96.0,93.029,4,-2.971,-3.09,2026-03-27 12:02:36.353692,TECH03,CHEM02,LOT2024012
10,Glucose,mg/dL,Ascorbic Acid,mg/dL,10,Low,96.0,101.119,5,5.119,5.33,2026-01-29 12:02:36.353694,TECH03,CHEM01,LOT2024012
10,Glucose,mg/dL,Ascorbic Acid,mg/dL,20,Low,96.0,0.001,1,-95.999,-100.0,2026-02-06 12:02:36.353697,TECH02,CHEM01,LOT2024002
10,Glucose,mg/dL,Ascorbic Acid,mg/dL,20,Low,96.0,0.001,2,-95.999,-100.0,2026-04-08 12:02:36.353700,TECH01,CHEM01,LOT2024004
10,Glucose,mg/dL,Ascorbic Acid,mg/dL,20,Low,96.0,0.001,3,-95.999,-100.0,2026-02-05 12:02:36.353703,TECH04,CHEM03,LOT2024014
10,Glucose,mg/dL,Ascorbic Acid,mg/dL,20,Low,96.0,0.001,4,-95.999,-100.0,2026-02-23 12:02:36.353706,TECH01,CHEM03,LOT2024017
10,Glucose,mg/dL,Ascorbic Acid,mg/dL,20,Low,96.0,0.001,5,-95.999,-100.0,2026-02-22 12:02:36.353708,TECH05,CHEM02,LOT2024020
10,Glucose,mg/dL,Ascorbic Acid,mg/dL,30,Low,96.0,0.001,1,-95.999,-100.0,2026-02-16 12:02:36.353711,TECH02,CHEM01,LOT2024012
10,Glucose,mg/dL,Ascorbic Acid,mg/dL,30,Low,96.0,0.001,2,-95.999,-100.0,2026-01-27 12:02:36.353714,TECH02,CHEM02,LOT2024011
10,Glucose,mg/dL,Ascorbic Acid,mg/dL,30,Low,96.0,0.001,3,-95.999,-100.0,2026-03-08 12:02:36.353717,TECH05,CHEM03,LOT2024018
10,Glucose,mg/dL,Ascorbic Acid,mg/dL,30,Low,96.0,0.001,4,-95.999,-100.0,2026-02-05 12:02:36.353720,TECH04,CHEM01,LOT2024015
10,Glucose,mg/dL,Ascorbic Acid,mg/dL,30,Low,96.0,0.001,5,-95.999,-100.0,2026-02-04 12:02:36.353723,TECH02,CHEM01,LOT2024005
10,Glucose,mg/dL,Ascorbic Acid,mg/dL,50,Low,96.0,0.001,1,-95.999,-100.0,2026-03-17 12:02:36.353725,TECH05,CHEM02,LOT2024018
10,Glucose,mg/dL,Ascorbic Acid,mg/dL,50,Low,96.0,0.001,2,-95.999,-100.0,2026-03-05 12:02:36.353728,TECH05,CHEM01,LOT2024019
10,Glucose,mg/dL,Ascorbic Acid,mg/dL,50,Low,96.0,0.001,3,-95.999,-100.0,2026-04-16 12:02:36.353731,TECH05,CHEM03,LOT2024001
10,Glucose,mg/dL,Ascorbic Acid,mg/dL,50,Low,96.0,0.001,4,-95.999,-100.0,2026-04-01 12:02:36.353733,TECH01,CHEM01,LOT2024004
10,Glucose,mg/dL,Ascorbic Acid,mg/dL,50,Low,96.0,0.001,5,-95.999,-100.0,2026-01-24 12:02:36.353736,TECH01,CHEM02,LOT2024012
11,Glucose,mg/dL,Ascorbic Acid,mg/dL,0,Medium,135.0,132.202,1,0.0,0.0,2026-02-24 12:02:36.353739,TECH02,CHEM01,LOT2024007
11,Glucose,mg/dL,Ascorbic Acid,mg/dL,0,Medium,135.0,133.109,2,0.0,0.0,2026-03-05 12:02:36.353741,TECH04,CHEM01,LOT2024013
11,Glucose,mg/dL,Ascorbic Acid,mg/dL,0,Medium,135.0,137.522,3,0.0,0.0,2026-01-27 12:02:36.353743,TECH04,CHEM02,LOT2024011
11,Glucose,mg/dL,Ascorbic Acid,mg/dL,0,Medium,135.0,137.06,4,0.0,0.0,2026-03-15 12:02:36.353746,TECH02,CHEM01,LOT2024011
11,Glucose,mg/dL,Ascorbic Acid,mg/dL,0,Medium,135.0,134.929,5,0.0,0.0,2026-03-19 12:02:36.353748,TECH01,CHEM03,LOT2024005
11,Glucose,mg/dL,Ascorbic Acid,mg/dL,3,Medium,135.0,135.396,1,0.396,0.29,2026-02-04 12:02:36.353751,TECH02,CHEM03,LOT2024007
11,Glucose,mg/dL,Ascorbic Acid,mg/dL,3,Medium,135.0,139.312,2,4.312,3.19,2026-04-10 12:02:36.353754,TECH05,CHEM01,LOT2024011
11,Glucose,mg/dL,Ascorbic Acid,mg/dL,3,Medium,135.0,133.003,3,-1.997,-1.48,2026-03-31 12:02:36.353756,TECH01,CHEM02,LOT2024005
11,Glucose,mg/dL,Ascorbic Acid,mg/dL,3,Medium,135.0,136.846,4,1.846,1.37,2026-04-09 12:02:36.353759,TECH01,CHEM01,LOT2024007
11,Glucose,mg/dL,Ascorbic Acid,mg/dL,3,Medium,135.0,134.318,5,-0.682,-0.51,2026-03-17 12:02:36.353762,TECH05,CHEM02,LOT2024009
11,Glucose,mg/dL,Ascorbic Acid,mg/dL,10,Medium,135.0,134.265,1,-0.735,-0.54,2026-04-18 12:02:36.353765,TECH03,CHEM01,LOT2024006
11,Glucose,mg/dL,Ascorbic Acid,mg/dL,10,Medium,135.0,138.708,2,3.708,2.75,2026-03-08 12:02:36.353767,TECH03,CHEM01,LOT2024003
11,Glucose,mg/dL,Ascorbic Acid,mg/dL,10,Medium,135.0,137.786,3,2.786,2.06,2026-03-30 12:02:36.353770,TECH04,CHEM03,LOT2024013
11,Glucose,mg/dL,Ascorbic Acid,mg/dL,10,Medium,135.0,137.746,4,2.746,2.03,2026-02-03 12:02:36.353773,TECH03,CHEM03,LOT2024008
11,Glucose,mg/dL,Ascorbic Acid,mg/dL,10,Medium,135.0,139.406,5,4.406,3.26,2026-04-19 12:02:36.353776,TECH01,CHEM01,LOT2024003
11,Glucose,mg/dL,Ascorbic Acid,mg/dL,20,Medium,135.0,0.001,1,-134.999,-100.0,2026-04-22 12:02:36.353778,TECH03,CHEM02,LOT2024001
11,Glucose,mg/dL,Ascorbic Acid,mg/dL,20,Medium,135.0,0.001,2,-134.999,-100.0,2026-02-22 12:02:36.353781,TECH04,CHEM01,LOT2024008
11,Glucose,mg/dL,Ascorbic Acid,mg/dL,20,Medium,135.0,0.001,3,-134.999,-100.0,2026-04-20 12:02:36.353784,TECH02,CHEM02,LOT2024016
11,Glucose,mg/dL,Ascorbic Acid,mg/dL,20,Medium,135.0,0.001,4,-134.999,-100.0,2026-02-12 12:02:36.353786,TECH01,CHEM01,LOT2024004
11,Glucose,mg/dL,Ascorbic Acid,mg/dL,20,Medium,135.0,0.001,5,-134.999,-100.0,2026-03-03 12:02:36.353789,TECH03,CHEM03,LOT2024001
11,Glucose,mg/dL,Ascorbic Acid,mg/dL,30,Medium,135.0,0.001,1,-134.999,-100.0,2026-04-07 12:02:36.353792,TECH01,CHEM02,LOT2024018
